id,url,question,answer
3484,http://www.freebase.com/view/en/english,what present day countries use english as their national language?,Canada
3485,http://www.freebase.com/view/en/russia,in which continent is russia?,Eurasia
3486,http://www.freebase.com/view/en/ottawa,what to do in ottawa ontario today?,Bytown Museum
3487,http://www.freebase.com/view/en/paul_ryan,where did paul ryan live?,Janesville
3488,http://www.freebase.com/view/en/galileo_galilei,who is galileo galilei and what is he famous for?,Mathematician
3489,http://www.freebase.com/view/en/australian_open,what is the australian open called?,2012 Australian Open
3490,http://www.freebase.com/view/en/guatemala,what is the money currency in guatemala?,Guatemalan quetzal
3491,http://www.freebase.com/view/en/angola,where is angola located?,Africa
3492,http://www.freebase.com/view/en/tibetan_people,what is tibetan language?,Nepali Language
3493,http://www.freebase.com/view/en/russia,what is the national flag of russia?,Flag of Russia
3494,http://www.freebase.com/view/en/maria_sharapova,when did maria sharapova start playing tennis?,2004 Wimbledon Championships
3495,http://www.freebase.com/view/en/canada,what sort of government does canada have?,Parliament of Canada
3496,http://www.freebase.com/view/en/mexico,what country does mexico trade with?,North American Free Trade Agreement
3497,http://www.freebase.com/view/en/austraila,what form of government does australia?,Parliamentary system
3498,http://www.freebase.com/view/en/jamaica,what are the official languages of jamaica?,Jamaican Creole English Language
3499,http://www.freebase.com/view/en/harriet_tubman,where did harriet tubman live after the civil war?,Auburn
3500,http://www.freebase.com/view/en/simba,who was the voice of simba?,Matthew Broderick
3501,http://www.freebase.com/view/en/james_cook,which country did james cook sailed for?,Kingdom of Great Britain
3502,http://www.freebase.com/view/en/oregon,what is the capital of oregon?,Salem
3503,http://www.freebase.com/view/en/spain,what do spain call their money?,Euro
3504,http://www.freebase.com/view/en/normandy,what happened after the invasion of normandy?,Battle of Cherbourg
3505,http://www.freebase.com/view/en/james_franco,who did james franco play on general hospital?,Franco
3506,http://www.freebase.com/view/en/abraham_lincoln,which party did lincoln belong to?,Illinois Republican Party
3507,http://www.freebase.com/view/en/saruman,who plays saruman in lord of the rings?,Christopher Lee
3508,http://www.freebase.com/view/en/the_bahamas,where is the best place to visit in the bahamas?,Inagua
3509,http://www.freebase.com/view/en/mexico,what is the currency of mexico called?,Mexican peso
3510,http://www.freebase.com/view/en/shaquille_oneal,what teams did shaq play 4?,Boston Celtics
3511,http://www.freebase.com/view/en/turkey,what currency does turkey accept?,Turkish lira
3512,http://www.freebase.com/view/en/abraham_lincoln,who was vice president under lincoln?,Andrew Johnson
3513,http://www.freebase.com/view/en/george_washington_university,what state is the george washington university in?,"Washington, D.C."
3514,http://www.freebase.com/view/en/vesalius,where did andreas vesalius die?,Zakynthos
3515,http://www.freebase.com/view/en/paul_ryan,where did paul ryan attend college?,Miami University
3516,http://www.freebase.com/view/en/ronaldo,who is ronaldo playing for now?,Sport Club Corinthians Paulista
3517,http://www.freebase.com/view/en/arizona_cardinals,what color are the arizona cardinals uniforms?,Black
3518,http://www.freebase.com/view/en/george_h_w_bush,when was george h.w. bush elected president?,1/20/1993
3519,http://www.freebase.com/view/en/qin_shi_huang,where was emperor qin shi huang born?,Handan
3520,http://www.freebase.com/view/en/ford_motor_company,where was the first ford motor company located?,Dearborn
3521,http://www.freebase.com/view/en/seneca_nation,where the seneca indians lived?,New York
3522,http://www.freebase.com/view/en/irish_people,which country does irish language come from?,Irish
3523,http://www.freebase.com/view/en/harlem,what did the harlem renaissance created?,Harlem Renaissance Dialogues (Part 1): Living and Writing Black History
3524,http://www.freebase.com/view/en/gerard_butler,what movies gerard butler in?,Attila
3525,http://www.freebase.com/view/en/dmitri_mendeleev,where did mendeleev died?,Saint Petersburg
3526,http://www.freebase.com/view/en/glastonbury,where is glastonbury uk?,United Kingdom
3527,http://www.freebase.com/view/en/roman_empire,what language did ancient romans write in?,Latin Language
3528,http://www.freebase.com/view/en/diego_forlan,what team does diego forlan currently play for?,Sport Club Internacional
3529,http://www.freebase.com/view/en/liam_hemsworth,what other movies is liam hemsworth in?,Knowing
3530,http://www.freebase.com/view/en/san_francisco,what to do downtown san francisco?,Fisherman's Wharf
3531,http://www.freebase.com/view/en/bob_marley,what kind of cancer did bob marley died from?,Acral lentiginous melanoma
3532,http://www.freebase.com/view/en/jesus,what religion did jesus christ follow?,Judaism
3533,http://www.freebase.com/view/en/luke_skywalker,who was luke skywalker played by?,Mark Hamill
3534,http://www.freebase.com/view/en/richard_nixon,who was the secretary of state when richard nixon was president?,Henry Kissinger
3535,http://www.freebase.com/view/en/the_lion_king_ii_simbas_pride,who does the voice of kovu in lion king?,Jason Marsden
3536,http://www.freebase.com/view/en/theodore_roosevelt,where did theodore roosevelt live before he became president?,New York City
3537,http://www.freebase.com/view/en/tom_brady,what year was tom brady drafted?,1999
3538,http://www.freebase.com/view/en/michael_bloomberg,what party is bloomberg affiliated with?,Independent
3539,http://www.freebase.com/view/en/t_boone_pickens_jr,where does t boone pickens live?,Oklahoma
3540,http://www.freebase.com/view/en/new_york_mets,when did the mets win the pennant?,1969 World Series
3541,http://www.freebase.com/view/en/paul_of_tarsus,where was saint paul from?,"Tarsus, Mersin"
3542,http://www.freebase.com/view/en/germany,what is the capital city of germany now?,Berlin
3543,http://www.freebase.com/view/en/japan,what countries does japan export to?,Canada
3544,http://www.freebase.com/view/en/arabic_language,where is arabic the official language?,Bahrain
3545,http://www.freebase.com/view/en/syria,what continent is syria located in?,Asia
3546,http://www.freebase.com/view/en/stephanie_rice,what events does stephanie rice compete in?,Swimming at the 2012 Summer Olympics – Women's 400 metre individual medley
3547,http://www.freebase.com/view/en/nelson_mandela,what happened to nelson mandela after he was released from jail?,President of South Africa
3548,http://www.freebase.com/view/en/charlton_heston,where did charlton heston live?,St. Helen
3549,http://www.freebase.com/view/en/tropical_storm_irene,where did hurricane irene?,Eastern United States
3550,http://www.freebase.com/view/en/thailand,what region is thailand located in?,Eurasia
3551,http://www.freebase.com/view/en/united_states_department_of_the_navy,who was president when the us navy department was established?,William McKinley
3552,http://www.freebase.com/view/en/orlando,where to visit in orlando florida?,SeaWorld Orlando
3553,http://www.freebase.com/view/en/american_idol,who are all the american idol winners and runner ups?,Carrie Underwood
3554,http://www.freebase.com/view/en/china,what sports do they have in china?,China PR national football team
3555,http://www.freebase.com/view/en/alexander_graham_bell,what was alexander graham bell known for?,Telephone
3556,http://www.freebase.com/view/en/joe_satriani,what band did joe satriani play in?,Greg Kihn Band
3557,http://www.freebase.com/view/en/mitch_hedberg,what did mitch hedberg od on?,Heroin overdose
3558,http://www.freebase.com/view/en/united_states,who did u.s. fight against in ww1?,United Kingdom
3559,http://www.freebase.com/view/en/jason_priestley,what season did jason priestley leave 90210?,"Beverly Hills, 90210 - Season 9"
3560,http://www.freebase.com/view/en/timothy,who wrote 2 timothy 4?,Eastern Orthodox Church
3561,http://www.freebase.com/view/en/cambodia,which three countries share a land border with cambodia?,"Vietnam, Cambodia, Laos & the Greater Mekong"
3562,http://www.freebase.com/view/en/juan_ponce_de_leon,what country was juan ponce de leon from?,Santervás de Campos
3563,http://www.freebase.com/view/en/florida,where to go in florida for vacation?,Miami
3564,http://www.freebase.com/view/en/soviet_union,what does the soviet star represent?,Communist Party of the Soviet Union
3565,http://www.freebase.com/view/en/steve_nash,what college did steve nash play basketball for?,Santa Clara University
3566,http://www.freebase.com/view/en/shao_kahn,who plays shao kahn?,Frank Welker
3567,http://www.freebase.com/view/en/douglas_engelbart,what did douglas engelbart invent?,Mouse
3568,http://www.freebase.com/view/en/chuck_hughes,where did chef chuck hughes go to school?,University of Texas at El Paso
3569,http://www.freebase.com/view/en/marshall_eriksen,who plays marvin eriksen?,Jason Segel
3570,http://www.freebase.com/view/en/james_madison,what did james madison wrote?,The Invasion of Canada
3571,http://www.freebase.com/view/en/abarth,where is fiat abarth made?,Turin
3572,http://www.freebase.com/view/en/tommy_steele,where was tommy steele born?,Bermondsey
3573,http://www.freebase.com/view/en/chad_michael_murray,what does chad michael murray play in?,Renee
3574,http://www.freebase.com/view/en/derek_fisher,what team does derek fisher play for 2012?,Oklahoma City Thunder
3575,http://www.freebase.com/view/en/egypt,what are some important events in ancient egypt?,Kitos War
3576,http://www.freebase.com/view/en/john_f_kennedy,who was sworn into office when john f kennedy was assassinated?,Lyndon B. Johnson
3577,http://www.freebase.com/view/en/christchurch,what date did the earthquake in christchurch happen?,2011 Christchurch earthquake
3578,http://www.freebase.com/view/en/timothy_mcgee,when did mcgee join the ncis team?,2003
3579,http://www.freebase.com/view/en/khartoum,where are you if you're in khartoum?,Sudan
3580,http://www.freebase.com/view/en/fred_west,where did fred west work?,Laborer
3581,http://www.freebase.com/view/en/auburn_university,where is university of auburn?,Alabama
3582,http://www.freebase.com/view/en/egypt,what countries are around egypt?,Sudan
3583,http://www.freebase.com/view/en/julia_roberts,what did julia roberts won an oscar for?,Erin Brockovich
3584,http://www.freebase.com/view/en/mitt_romney,what year did mitt romney first run for president?,"Mitt Romney presidential campaign, 2008"
3585,http://www.freebase.com/view/en/john_legend,who is engaged to john legend?,Christine Teigen
3586,http://www.freebase.com/view/en/nestle,what nestle owns?,Chocolate and Cocoa Products
3587,http://www.freebase.com/view/en/indiana,who won governor of indiana 2012?,Mitch Daniels
3588,http://www.freebase.com/view/en/france,where did the allied invasion of france take place?,Normandy
3589,http://www.freebase.com/view/en/st_joseph_river,where does the st. joe river start?,Lake Michigan
3590,http://www.freebase.com/view/en/alex_smith,where did alex smith play high school football?,Helix High School
3591,http://www.freebase.com/view/en/giza,where is pyramids of giza located?,Giza Plateau
3592,http://www.freebase.com/view/en/nasdaq,when does nasdaq start trading?,1971
3593,http://www.freebase.com/view/en/kermit_the_frog,who plays kermit in the muppets movie?,Jim Henson
3594,http://www.freebase.com/view/en/iran,what kind of government does iran have today?,Islamic republic
3595,http://www.freebase.com/view/en/african_american,what is african american literature?,Black Like Me
